ä¸»é,Issue key,Issue id,_ç±»å_,_¶æ,Project key,Project name,Project type,Project lead,Project description,Project url,ä¼__çº,è§£å_ç»__,ç»__äº,_¥å_äº,__»ºäº,__»º,_´æ_,_è¿_____,è§£å_,_°æ__,__¥¨,__¿°,_,_³æ³¨äº,_³æ³¨äº,__ä¼°æ__,_©ä__¶é_,__´¹_¶é_,å·¥ä_æ¯__,Î£ __ä¼°æ__,Î£ é¢_¼°_©ä__¶é_,Î£ __´¹_¶é_,å®__çº§å_,__»¶,Custom field (Account),Custom field (Baseline finish date (WBSGantt)),Custom field (Baseline start date (WBSGantt)),Custom field (CRè´_´£äººæ_-DEV),Custom field (CRè´_´£äººæ_-FE),Custom field (DEV),Custom field (DEV),Custom field (DEV X),Custom field (DEV X),Custom field (DEVäººæ_),Custom field (DEVå®__å·¥ä__),Custom field (DEVå·¥ä____ä¼°äºº-L1),Custom field (DEVå·¥ä____ä¼°äºº-L2),Custom field (DEVé¢_¼°å·¥ä__),Custom field (DEVé¢_¼°å·¥ä__/å­_³»ç»),Custom field (DEVé¢_¼°å·¥ä___1),Custom field (DEVé¢_¼°å·¥ä___2),Custom field (DueTime),Custom field (EPIC__),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (FE),Custom field (FE X),Custom field (FEäººæ_),Custom field (FEå®__å·¥ä__),Custom field (FEå·¥ä____ä¼°äºº-L1),Custom field (FEé¢_¼°å·¥ä__),Custom field (FEé¢_¼°å·¥ä__+DEVé¢_¼°å·¥ä__),Custom field (FEé¢_¼°å·¥ä__/å­_³»ç»),Custom field (FEé¢_¼°å·¥ä___1),Custom field (FEé¢_¼°å·¥ä___2),Custom field (FRç»__),Custom field (Finish date (WBSGantt)),Custom field (Idea FR_¥æ_),Custom field (Iteration),Custom field (KPI____³è____),Custom field (Manually scheduled (WBSGantt)),Custom field (Milestone (WBSGantt)),Custom field (PMå·¥ä__),Custom field (Progress (WBSGantt)),Custom field (QA),Custom field (QA),Custom field (QA),Custom field (QAäººæ_),Custom field (QAå®__å·¥ä__),Custom field (QAé¢_¼°å·¥ä__),Custom field (QAé¢_¼°å·¥ä__/å­_³»ç»),Custom field (RE___),Custom field (Rank),Custom field (Start date (WBSGantt)),Custom field (Story Points),Custom field (TC Group),Custom field (Team),Custom field (Team Role),Custom field (Units),Custom field (Units (WBSGantt)),Custom field (Velocity %),Custom field (beta___æ¬¡æ_),Custom field (bugfree_°å_),Custom field (bugå¤__ä¿¡æ_&___æ­¥é),Custom field (code reviewè´_´£äº-DEV),Custom field (code reviewè´_´£äº-DEV),Custom field (code reviewè´_´£äº-FE),Custom field (gitBranch),Custom field (gitCommitsReferenced),Custom field (sonar_°å_¥è_-Blocker),Custom field (sonar_°å_¥è_-Critical),Custom field (test case),Custom field (_____Må®__),Custom field (_____Må¯¹å___),Custom field (_____M_°æ____),Custom field (_____M_¨æ_è°__),Custom field (_____Mç«_____),Custom field (_____Mç­__è®¾è),Custom field (_____Mè·¨é__),Custom field (_____ax-__beeswaxæ¨¡æ_è¦___°é_),Custom field (_____ax-__é¡µé__°é_),Custom field (_______¡å____),Custom field (_______¡æ__),Custom field (_______½å__º¦),Custom field (__________),Custom field (______è¯___),Custom field (_____³»ç»),Custom field (________ºº),Custom field (______é¢&é£__),Custom field (______æ±___º¦),Custom field (______æ±_±»_),Custom field (______æ±_´¡_¼å__),Custom field (______æ±__åº¦ç³»_),Custom field (_____¡¹_º§__wner),Custom field (_____¡¹_»æ__),Custom field (_____¡¹____wner),Custom field (_____¡¹___owner),Custom field (ä¸_____ä¸_º¿_¶é_),Custom field (ä¸____),Custom field (äº§å_äººæ_),Custom field (äº§å_ç»__),Custom field (äº§å_ç»__-__è®¤å_è®¾è_¹æ-DEV),Custom field (äº§å_ç»__-__è®¤å_è®¾è_¹æ-FE),Custom field (äº§å__æ±_´¨____),Custom field (äººå_PD-DEV),Custom field (äººå_PD-FE),Custom field (äººå_PD-QA),Custom field (ä»£ç____è¡__-_»å__),Custom field (ä»£ç____è¡__-_»æ_å¢),Custom field (ä»£ç____è¡__-_______),Custom field (ä»£ç____è¡__-______å¢),Custom field (ä¿_æ¨¡å__°é_),Custom field (__-è®¡å_____¥æ_),Custom field (__-è®¡å_____¥æ_),Custom field (___delayå¤©æ_),Custom field (_______¶é_),Custom field (___æ­¥é),Custom field (___ä¼°æ_è§),Custom field (___ä¼°æ__/å­_³»ç»),Custom field (___ä¼°æ_____/___),Custom field (___ä¼°æ__),Custom field (___ä¼°ç__),Custom field (___æ­¥é),Custom field (_¢é_DEVäººæ_),Custom field (_¢é_FEäººæ_),Custom field (_¢é_QAäººæ_),Custom field (_¢é_äº§å_äººæ_),Custom field (å­_³»ç»),Custom field (å­_³»ç»___),Custom field (å®______¶é_),Custom field (å®______¶é_ X),Custom field (å®__å¼å§___),Custom field (å®______¶é_),Custom field (å®__æµ__å¼å§___),Custom field (å®______¶é_),Custom field (å¼___æ®µæ__),Custom field (å¼___æ®µæ__-è®¡å_),Custom field (å¼__ç¼ºé____æ±),Custom field (___-nick),Custom field (___-___é¾),Custom field (___-å®__),Custom field (___-å´__è±),Custom field (___-å»__),Custom field (___-___),Custom field (___-_¹æ__),Custom field (___-_³æ_),Custom field (___-æ¢___),Custom field (___-æ®µå__),Custom field (___-__½³å®),Custom field (___-__¾°è¾),Custom field (___-èµµå_å³),Custom field (___-___),Custom field (___è´£äºº),Custom field (___è´£äºº),Custom field (__Aäººæ_å¹³å_PD-FE),Custom field (__A_°å¹³__D-DEV),Custom field (___),Custom field (___ç­___¶é_),Custom field (___äº),Custom field (____¶é_),Custom field (____¨é_),Custom field (___delayå¤©æ_),Custom field (_____ug_),Custom field (___ID),Custom field (_______¹å_),Custom field (_______¶é_),Custom field (_______¶é_),Custom field (___å¼å§___),Custom field (____¢å_¶é_),Custom field (____¥å_å®___¶é_),Custom field (___è§£å__¶é_),Custom field (___è´£ä»»_¨é_),Custom field (__KPI_______æ±(__è¿__äº§å______ç»_____),Custom field (__test caseè¦_____),Custom field (__ç»__äº§å___éª__),Custom field (__è·³è_CR),Custom field (___è¦__è¯_¼°),Custom field (æµ__æ­¥é),Custom field (æµ___¶æ_¶é_),Custom field (_¶ä»»_¡é_é¢_±»_),Custom field (çº¿ä____æ¬¡æ_),Custom field (çº¿ä____æ¬¡æ_),Custom field (è®¡å_____¥æ_),Custom field (è®¡å_å¼å§___),Custom field (è®¡å_____¥æ_),Custom field (è®¡å__°åº¦_¥æ_),Custom field (è®¡å_____¶é_),Custom field (è®°ä__),Custom field (è®¾èreview__),Custom field (è®¾èreviewè´_´£äº_EV),Custom field (è®¾èreviewè´_´£äº_EV),Custom field (è®¾èreviewè´_´£äººæ_DEV),Custom field (è®¾èreviewè´_´£äººæ_FE),Custom field (è®¾èwikiè´¨é_),Custom field (è®¾èå·¥ä___EV),Custom field (è®¾èå·¥ä___EV-L1),Custom field (è®¾èå·¥ä___EV-L2),Custom field (è®¾èå·¥ä___EV-X),Custom field (è®¾èå·¥ä___EV/å­_³»ç»),Custom field (è®¾èå·¥ä___E),Custom field (è®¾èå·¥ä___E-L1),Custom field (è®¾èå·¥ä___E-L2),Custom field (è®¾èå·¥ä___E-X),Custom field (è®¾èå·¥ä___E/å­_³»ç»),Custom field (è®¾èå·¥ä___1/L0-DEV),Custom field (è®¾èå·¥ä___1/L0-FE),Custom field (è®¾èå·¥ä____é¢_¼°å·¥ä__-DEV),Custom field (è®¾èå·¥ä____é¢_¼°å·¥ä__-FE),Custom field (è®¾è___-_¸å__»è_),Custom field (è®¾è___-è®¾è___),Custom field (è®¾è___-è®¾èå®__),Custom field (è®¾è___-è´¨é_ä¿__),Custom field (è®¾è_¹æ),Custom field (è®¾èè´_´£äº_EV),Custom field (è®¾èè´_´£äº_EV),Custom field (è®¾èè´_´£äººæ_DEV),Custom field (è®¾èè´_´£äººæ_FE),Custom field (è´¹°_¾æ_),Custom field (_æ±_R__),Custom field (_æ±_R_¥æ_),Custom field (_æ±_iki_°å_),Custom field (_æ±__å§___),Custom field (_æ±__æ®µæ__),Custom field (é¡¹ç__»æ__),Custom field (é¡¹ç___¡£_°å_),Custom field (é¡¹ç_____¶æ_¶é_),Custom field (é¡¹ç_è¿__),Custom field (é¢_¼°å·¥ä___1/L0-DEV),Custom field (é¢_¼°å·¥ä___1/L0-FE),å¤_³¨,å¤_³¨
dex_°åä¸»æ___ä½___-jobcode,INSYS-3217,118050,___æ±,å·²å__,INSYS,___ä¿¡æ__,software,shuanglai.guo,,,P1,å®__,,xinyu.zhao01,xinyu.zhao01,2020/5/12 14:06,2020/5/13 04:29,2020/5/13 17:13,2020/5/12 21:08,,0,"<p>dex_°åä¸»æ___ä½___-jobcode</p>

<p>_____ï¼0.5pd</p>
",,xinyu.zhao01,,,,,,,,,,,,,,0,0,xinyu.zhao01,,,,1,,,,0.5,0.5,,,,,,,,,,,0,,,0,0.5,,,,___R,,,,,No,No,,,yuchun.yan,,,1,,,,,1|i0guuf:,,,,,,,100,,5,https://bugfree.corp.bianlifeng.com/index.php/bug/list/121?productmodule_id=24451,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.5,,,1,187,0,0,,,,0,,"<div class=""wiki-content"" style=""margin: 1em 0px 0px; padding: 0px;"">
<p><b>WAR</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td><b>å·¥ç_</b></td>
			<td><b>___</b></td>
			<td><b>å¼_</b></td>
			<td><b>å¼___è´£äºº</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p><b>___æ­¥é</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td style=""width: 51px;""><b>é¡ºå_</b></td>
			<td style=""width: 143px;""><b>æ­¥é</b></td>
			<td><b>____¹æ</b></td>
			<td><b>__å®__</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td style=""width: 51px;"">1</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">2</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">3</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>
</div>
",,,,,,,,,,,PSç³»ç_,1,2020/5/12 21:08,2020/5/12 20:52,2020/5/12 21:08,2020/5/12 21:08,,2020/5/12 21:08,1,1,,,,,,,,,,,,,,,,yangchao.ye,,,0.5,99999,0,,,,1,,,,,,,,,,,,,å·²è_æµ___,ä¸_·³è¿,,<p>.</p>,0,,1,0,,2020/5/12 00:00,2020/5/12 00:00,,2020/5/12 00:00,,,,,0,0,,,,,-1,,,,,-1,,,,,,,,,,,,,0,0,,,,,,0,0,,1,.,,,,
è¿°è_ç³»ç_ï¼_¿°_________ä»¶ï___»¶___¨çº¿é¢_,INSYS-3213,117876,äº§å__æ±,å·²å__,INSYS,___ä¿¡æ__,software,shuanglai.guo,,,P4,å®__,,cong.deng01,cong.deng01,2020/5/11 13:00,2020/5/13 03:42,2020/5/13 20:28,2020/5/12 11:26,,0,"<p><a href=""http://wiki.corp.bianlifeng.com/pages/viewpage.action?pageId=431227255"">http://wiki.corp.bianlifeng.com/pages/viewpage.action?pageId=431227255</a>&nbsp;</p>

<p>__ 0.2pd</p>

<p>&nbsp;</p>
",,cong.deng01,,,,,,,,,,,,,,0,0,qingtao.li,,,,1,,,,0.2,0.2,,,,,,,,,changhai.rong,changhai.rong,1,,,0.2,0.4,0.2,,,,,,,,No,No,0.2,,qingtao.li,,,1,,0.1,0.1,,1|i0gtrr:,,,,,,,100,,2,https://bugfree.corp.bianlifeng.com/index.php/bug/list/121?productmodule_id=24355,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,_½å_¾ç¤º__»¶ï¼__ä»¶æ____çº¿éè§,1,cong.deng01,,,,0.2,0.2,0.1,29,174,0,0,,,,0,,"<div class=""wiki-content"" style=""margin: 1em 0px 0px; padding: 0px;"">
<p><b>WAR</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td><b>å·¥ç_</b></td>
			<td><b>___</b></td>
			<td><b>å¼_</b></td>
			<td><b>å¼___è´£äºº</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p><b>___æ­¥é</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td style=""width: 51px;""><b>é¡ºå_</b></td>
			<td style=""width: 143px;""><b>æ­¥é</b></td>
			<td><b>____¹æ</b></td>
			<td><b>__å®__</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td style=""width: 51px;"">1</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">2</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">3</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>
</div>
",,,,,,,,,,,è¿°è_ç³»ç_,1,2020/5/11 11:26,2020/5/11 22:09,2020/5/11 13:16,2020/5/11 11:25,26:01.0,2020/5/11 11:25,1,1,,,,,,,,,,,,,,,,sen.chai,,0.2,0.2,99999,0,cong.deng01,2020/5/11 00:00,__,1,,,,,,,,,,,,,å·²è_æµ___,ä¸_·³è¿,_,<p>.</p>,0,,2,0,2020/5/11 00:00,2020/5/11 00:00,2020/5/11 00:00,,2020/5/11 00:00,,,,,0,0,,,,,-1,,,,,-1,,,,,,,,,,,,,0,0,,,,,2020/5/11 00:00,0,1,,1,.,,,,
excel_°æ_å¯¼å__¢èç¬¦å_,INSYS-3204,117705,___æ±,_æ±_R___,INSYS,___ä¿¡æ__,software,shuanglai.guo,,,P4,to do,,hangzhou.liu,hangzhou.liu,2020/5/9 10:22,2020/5/11 19:41,2020/5/13 14:55,,,0,,,hangzhou.liu,,,,,,,,,,,,,,0,0,hangzhou.liu,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,___R,,,,,No,No,0,,hangzhou.liu,yuchun.yan,,2,,,,,1|i0gspr:,,,,,,,100,,,https://bugfree.corp.bianlifeng.com/index.php/bug/list/121?productmodule_id=24232,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,23,0,0,,,,0,,"<div class=""wiki-content"" style=""margin: 1em 0px 0px; padding: 0px;"">
<p><b>WAR</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td><b>å·¥ç_</b></td>
			<td><b>___</b></td>
			<td><b>å¼_</b></td>
			<td><b>å¼___è´£äºº</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p><b>___æ­¥é</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td style=""width: 51px;""><b>é¡ºå_</b></td>
			<td style=""width: 143px;""><b>æ­¥é</b></td>
			<td><b>____¹æ</b></td>
			<td><b>__å®__</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td style=""width: 51px;"">1</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">2</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">3</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>
</div>
",,,,,,,,,,,H3ç»©æ_ç³»ç_,1,2020/5/9 15:20,2020/5/9 15:05,2020/5/8 23:30,,,,0,0,,,,,,,,,,,,,,,,hangzhou.liu,sen.chai,,,99999,0,,,,0,,,,,,,,,,,,,,ä¸_·³è¿,,<p>.</p>,0,,,,,2020/5/9 00:00,2020/5/9 00:00,,2020/5/9 00:00,,,,,0,0,,,,,-1,,,,,-1,,,,,,,,,,,,,0,0,,,,,,0,0,,1,.,,,,
å¯¼å__°æ__»æ___½®_¡é_,INSYS-3199,117514,___æ±,å·²å__,INSYS,___ä¿¡æ__,software,shuanglai.guo,,,P4,å®__,,sen.chai,sen.chai,2020/5/8 11:30,2020/5/9 04:05,2020/5/13 14:54,2020/5/8 22:04,,0,,,sen.chai,,,,,,,,,,,,,,0,0,,,,,0,,,,0.01,0.01,,,,,,,,,,,0,,,0,0.01,,,,___R,,,,,No,No,,,sen.chai,,,1,,,,,1|i0grzz:,,,,,,,100,,,https://bugfree.corp.bianlifeng.com/index.php/bug/list/121?productmodule_id=24152,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,5,0,0,,,,0,,"<div class=""wiki-content"" style=""margin: 1em 0px 0px; padding: 0px;"">
<p><b>WAR</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td><b>å·¥ç_</b></td>
			<td><b>___</b></td>
			<td><b>å¼_</b></td>
			<td><b>å¼___è´£äºº</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p><b>___æ­¥é</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td style=""width: 51px;""><b>é¡ºå_</b></td>
			<td style=""width: 143px;""><b>æ­¥é</b></td>
			<td><b>____¹æ</b></td>
			<td><b>__å®__</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td style=""width: 51px;"">1</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">2</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">3</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>
</div>
",,,,,,,,,,,H3ç»©æ_ç³»ç_,1,2020/5/8 22:03,2020/5/8 14:23,2020/5/7 18:59,,,,0,1,,,,,,,,,,,,,,,,hangzhou.liu,sen.chai,,0.01,99999,0,,,,0,,,,,,,,,,,,,,ä¸_·³è¿,,.,0,,,,,2020/5/7 00:00,2020/5/7 00:00,,2020/5/7 00:00,,,,,0,0,,,,,-1,,,,,-1,,,,,,,,,,,,,0,0,,,,,,0,0,,2,.,,,,
ç³»ç____ä¼__,INSYS-3197,117476,___æ±,å·²å__,INSYS,___ä¿¡æ__,software,shuanglai.guo,,,P4,å®__,,lipeng.han,lipeng.han,2020/5/7 21:38,2020/5/10 04:21,2020/5/13 14:53,2020/5/9 21:33,,0,"<p>1__»»_¡ç___askï¼____çª__å¿__çº</p>

<p>finishmissiontask _§è_¶æ___ission_____ä¼__actor___è¡____çª__task__ctor______ä¼__å½±å_</p>

<p>_°å__è¦__errorçº§å___º§å¤__</p>

<p>&nbsp;</p>

<p>2____-è¿________ä¿_</p>

<p>___¸»missionidï¼_ushè·³è½¬_è¦_ubmissionid</p>

<p>&nbsp;</p>

<p>3______è®__¤ä»»_¡æ____æ·»å___¸¦è®__¼èè¯___æ®µç_ä»»å_å¤__</p>

<p>____ __º§____¶ã___¿èç¨</p>

<p>&nbsp;</p>

<p>4__nswer______æ·»å_mediasä¿¡æ_</p>

<p>&nbsp;</p>
",,lipeng.han,,,,,,,,,,,,,,0,0,lipeng.han,,,,1,,junfei.wang,,0.2,0.2,,,,,,,,,,,0,,,0,0.2,,,,___R,,,,,No,No,,,yuchun.yan,,,1,,0.1,0.1,,1|i0grrj:,,,,,,,100,,1,https://bugfree.corp.bianlifeng.com/index.php/bug/list/121?productmodule_id=24127,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.2,,0.1,8,34,0,0,,,,0,,"<div class=""wiki-content"" style=""margin: 1em 0px 0px; padding: 0px;"">
<p><b>WAR</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td><b>å·¥ç_</b></td>
			<td><b>___</b></td>
			<td><b>å¼_</b></td>
			<td><b>å¼___è´£äºº</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p><b>___æ­¥é</b></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width: 500px; border-collapse: collapse;"">
	<tbody>
		<tr>
			<td style=""width: 51px;""><b>é¡ºå_</b></td>
			<td style=""width: 143px;""><b>æ­¥é</b></td>
			<td><b>____¹æ</b></td>
			<td><b>__å®__</b></td>
			<td><b>å¤_³¨</b></td>
		</tr>
		<tr>
			<td style=""width: 51px;"">1</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">2</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">3</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<td style=""width: 51px;"">&nbsp;</td>
			<td style=""width: 143px;"">&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>
</div>
",,,,,,,,,,,___å­¦é_,1,2020/5/9 21:32,2020/5/9 21:06,2020/5/8 20:41,2020/5/8 20:42,32:55.0,2020/5/8 20:42,1,1,,,,,,,,,,,,,,,,sen.chai,,,0.2,99999,0,,,,1,,,,,,,,,,,,,å·²è_æµ___,ä¸_·³è¿,,<p>.</p>,1,,1,0,2020/5/8 00:00,2020/5/8 00:00,2020/5/8 00:00,2020/5/8 00:00,2020/5/8 00:00,,,,,0,0,,,,,-1,,,,,-1,,,,,,,,,,,,,0,0,,,,,,0,0,,1,.,,,,
